,Time,Title,sentiment
381,2019-12-24,科技明星股全面下跌：机构仓位转向市场幸存者,0
382,2019-12-20,软银IPO当日股价暴跌彭博社：孙正义完美割韭菜,0
383,2019-12-19,美银调查：做多中美科技股不再是最热门交易,0
384,2019-12-19,传比特大陆IPO港交所不愿批3大矿机商上市恐成空,0
385,2019-12-19,等待黄光裕：2019年出狱不是没有可能,0
386,2019-12-19,那些没有被屏幕点亮的年轻人：屏幕之外的旁观者,1
387,2019-12-17,华大基因创始人汪建：基因狂人骨子里的斗胜欲,1
388,2019-12-17,面部识别安全吗？研究发现3D打印的脸能骗过安卓机,0
389,2019-12-17,2018创业公司死亡名单：这三点成企业倒下最常见原因,0
390,2019-12-14,星巴克启用UberEats送外卖4年内中国店铺将达6000家,1
391,2019-12-14,美法官驳回高通反垄断案证据FTC仍未放弃和解,0
392,2019-12-14,日媒：日本显示器接洽中国企业及投资基金寻求支持,1
393,2019-12-14,特斯拉高管离职潮还没结束数字产品主管也走了,0
394,2019-12-13,中关村融科大厦起火系物业检修误操作责任人被控制,0
395,2019-12-12,科技大咖齐聚深圳AI文本处理技术赋能金融行业,1
396,2019-12-12,戴尔再上市计划获股东支持：最早12月28日纽交所挂牌,1
397,2019-12-10,SpaceX载人飞船首飞时间推迟10天将主要收集数据,0
398,2019-12-07,小米是互联网公司吗？雷军的理想与小米的现实,1
399,2019-12-07,IBM将向印度HCL出售部分软件产品业务：作价18亿美元,1
400,2019-12-07,张瑞敏重塑海尔：只有创业没有守业,1
401,2019-12-07,博通CEO暗示：老款iPhone销量强劲,1
402,2019-12-06,SpaceX完成年内第20次任务为国际空间站提供补给,1
403,2019-12-04,音乐无国界，腾讯音乐如何强化国际影响力？,1
404,2019-12-04,广东佛山：将考虑植入电子芯片做身份证管理犬只,1
405,2019-12-03,人民日报展望智慧社会：激发人工智能的头雁效应,1
406,2019-12-03,苹果调查供应链中回扣与行贿问题：涉及中国市场,0
407,2019-12-03,董明珠：别人做芯片股价涨我做就跌因为我们是真做,1
408,2019-11-30,三星电子将裁撤10%高管注销4.9万亿韩元库存股,0
409,2019-11-29,软银旗下电信子公司IPO已达到2万亿日元散户认购目标,1
410,2019-11-29,亚马逊云业务主管：面部识别软件只是一个工具,1
411,2019-11-29,金立董事长被列入失信被执行人名单并限制高消费,0
412,2019-11-28,直击|雷军：小爱同学累计激活1亿台设备唤醒80亿次,1
413,2019-11-28,IBMCEO罗睿兰站队库克：政府应监管平台收集数据,1
414,2019-11-28,电子凭证网上报销试点成效显现有效预防铺张浪费,1
415,2019-11-27,野村基金大幅加大对腾讯持股因微信太强、股价够低,1
416,2019-11-27,地平线机器人将完成10亿美元融资估值达40亿美元,1
417,2019-11-26,联想小新打造走心活动，1元即享专属定制刻字,1
418,2019-11-26,北京现代反思：多生孩子好打架策略困扰发展,0
419,2019-11-23,Spacii全办智造签约杜邦共同探索未来健康智慧办公,1
420,2019-11-23,AI定义万物，科技赋能产业，万物工场AILINK产业对接会成功举办,1
421,2019-11-22,微软协助谷歌开发ARM平台Chrome浏览器,1
422,2019-11-22,李想造车，特斯拉的非典型信徒,0
423,2019-11-21,贾跃亭许家印怎么谈崩的？47页仲裁文书还原交锋细节,0
424,2019-11-20,谁为新能源时代的独角兽赋能？,1
425,2019-11-20,贾跃亭与恒大决裂FF称将委派新团队接管中国公司,0
426,2019-11-19,揭秘恒大与贾跃亭纠纷的事实与隐秘情节,0
427,2019-11-16,慧科讯业何超博士：不断研发AI领域为企业决策赋能,1
428,2019-11-16,董明珠与银隆集团炮火连天致股东函公众号长文齐飞,0
429,2019-11-15,董明珠魏银仓反目：银隆上演局中局裂痕早有预见,0
430,2019-11-14,腾讯ToB业务再下一城金融版QQQTrade获A轮融资,1
431,2019-11-14,华为余承东：将在1-2年内推出增强现实智能眼镜,1
432,2019-11-13,三星半导体营收再突破或连续两年超越英特尔,1
433,2019-11-13,传区块链公司EVAIO计划向FF投资9亿美元,1
434,2019-11-12,微软收购两家游戏工作室或为助力2020年新一代Xbox,1
435,2019-11-12,港媒称阿里巴巴将追加投资宝宝树,1
436,2019-11-12,SAP80亿美元收购美国软件商Qualtrics,1
437,2019-11-07,三星：去年收购的汽车电子企业哈曼将实现强劲增长,1
438,2019-11-07,彭博社:软银计划在沙特投资12亿美元建太阳能发电厂,1
439,2019-11-07,亚马逊选择第二总部背后逻辑：反常规选择高税率城市,1
440,2019-11-06,16:10显示器，这个双十一是时候把它抱回家了,1
441,2019-11-06,搜狗发Q3财报成全球首家用AI播报业绩公告的科技公司,1
442,2019-11-06,港交所李小加：2019年香港IPO发行计划非常强劲,1
443,2019-11-06,老年人防诈骗福音！日企开发AI防止ATM汇款受骗,1
444,2019-11-06,IPO热潮继续：新上市科技公司纷纷追加售股,1
445,2019-11-06,展现智慧产业布局，腾讯与产业伙伴共建智慧时代,1
446,2019-11-05,禾苗通信进军智能锁市场欧宁M5携8种解锁方式震撼来袭,1
447,2019-11-05,腾讯音乐上市，社交娱乐化挖掘更多商业变现可能,1
448,2019-11-05,腾讯公布人工智能领域最新进展要打造救命的AI,1
449,2019-11-05,习近平：将在上海证券交易所设立科创板并试点注册制,1
450,2019-11-05,高通与苹果决裂背后，基带芯片到底是啥？,0
451,2019-11-05,外媒：比特大陆拖欠台积电3亿美元债务,0
452,2019-11-04,腾讯智慧出行战略首次曝光如何承载腾讯的ToB梦？,1
453,2019-11-04,与高通决裂的恶果开始显现苹果5G手机最快到2020年,0
454,2019-11-04,马斯克宣布洛杉矶隧道12月10日开通还要进军德国,1
455,2019-11-04,硅谷工人有力量：谷歌员工引领科技劳工运动新高潮,1
456,2019-11-04,任正非内部讲话：优化干部晋升制坚持淘汰制,0
457,2019-11-02,2018腾讯全球合作伙伴大会上演科技人文秀极客文青来了,1
458,2019-11-02,张近东：民企有能力有责任承担更大的国家使命,1
459,2019-11-02,苹果销售破纪录但买的人更少了将停止公布销量数据,0
460,2019-11-02,为留优质司机Uber放大招：额外补贴加上大学的机会,1
461,2019-11-01,金庸逝世，马云、余承东、雷军等商界大佬发文悼念,0
462,2019-11-01,市场监管总局：完善汽车三包将纳入新能源车,1
463,2019-11-01,马斯克：特斯拉汽车明年就能自己找位停车,1
464,2019-10-31,万元机齐发力，消费升级下的各取所需,1
465,2019-10-31,紧跟Lyft步伐Uber也推出打车订阅服务,1
466,2019-10-31,江湖仍在，江湖仍在,1
467,2019-10-30,传红帽曾在IBM之前给谷歌等公司报价机会,0
468,2019-10-30,估值过70亿的沪江网校快上市了班级人数越来越少,1
469,2019-10-29,中文自然语言处理专家，慧科讯业AILab助力金融+AI,1
470,2019-10-29,教育从未如此有趣--柯马发布e.DO教育机器人,1
471,2019-10-29,中国制造到中国研发全球500强企业明确加大对华投资,1
472,2019-10-29,拜腾汽车拟进行IPO今年曾获一汽集团2.6亿美元投资,1
473,2019-10-29,雷军与董明珠10亿赌局的悬念,1
474,2019-10-26,美国修改部分版权规定：允许第三方因维修而解锁手机,1
475,2019-10-26,仲裁结果出炉许家印、贾跃亭都说自己赢了,1
476,2019-10-26,Airbnb任命新首席技术官：曾任谷歌工程副总裁,1
477,2019-10-25,Facebook、谷歌等科技高管与英国政府会谈：讨论脱欧,0
478,2019-10-24,华为对美国按下暂停键：Mate20不会进入美国市场,0
479,2019-10-24,福特中国业务独立与北美并列核心市场布局移动出行,1
480,2019-10-24,中金将联想集团评级上调至买入开盘大涨5.20%,1
481,2019-10-24,马化腾时隔三年再现知乎就基础科学等发问,1
482,2019-10-23,奥佳华OG-7515智能专业颜值万元档按摩椅全能打手,1
483,2019-10-23,区块链能让AI挣脱巨头掌控吗？,0
484,2019-10-23,卖电脑的戴尔在云时代面临的挑战一样不少,0
485,2019-10-23,丁磊从乐视转至华人运通继续造车悦达是重要股东,1
486,2019-10-23,用你的数据出卖你智能家居商不会告诉你的那些事,0
487,2019-10-23,美国科技游说组织提出隐私保护框架：权衡企业利益,0
488,2019-10-22,浪潮商用机器推出Power9全线服务器驱动数字化转型,1
489,2019-10-22,浪潮商用机器构建融合生态助力客户模式创新,1
490,2019-10-22,着力社交娱乐，腾讯音乐如何释放音乐多元价值？,1
491,2019-10-22,最新研究：碳纤维可储存电能可用于电动汽车车身,1
492,2019-10-22,网速有多快未来城市的想象空间有多大,1
493,2019-10-22,年增670万付费用户腾讯音乐正在激发音乐市场增长潜力,1
494,2019-10-19,百度李彦宏：车要智能路也要智能,1
495,2019-10-19,港交所发布报告探讨区块链强调监管一致性原则,1
496,2019-10-19,鲇鱼真的来了！特斯拉完成上海超级工厂购地,1
497,2019-10-18,亚马逊员工写匿名信：呼吁停止向警方售人脸识别技术,0
498,2019-10-17,数码相机巨头发布全画幅微单，单反时代即将结束？,1
499,2019-10-17,直击|百度成为PartnershiponAI首个中国籍会员,1
500,2019-10-17,FF中国员工在群内询问发薪事宜半小时后该群遭解散,0
501,2019-10-16,微软二号保罗·艾伦去世:他给微软取了名劝盖茨退学,0
502,2019-10-15,欧盟拟补贴汽车电池数十亿欧元摆脱对亚洲的依赖,1
503,2019-10-15,没有4S店的尴尬:特斯拉Model3积压途中无法送达车主,0
504,2019-10-15,贾跃亭美国造车记：FF面临生死时速,0
505,2019-10-15,百亿OTT广告市场竞争升级乐视网等不到黎明？,0
506,2019-10-15,苹果ID频现盗刷背后：免密支付风险有多大谁应担责,0
507,2019-10-12,中国VC往事：中国创投的80年代,1
508,2019-10-12,直击|腾讯音乐回应推迟IPO：不予置评,0
509,2019-10-12,奥维云网权威报告出炉OLED电视符合高端消费趋势,1
510,2019-10-12,国务院：促进汽车消费优化升级完善新能源汽车服务,1
511,2019-10-11,挑选家用净水器要懂得分辨滤芯的膜,1
512,2019-10-11,阿里系股东减持圆通1200万余股是看衰还是套现,0
513,2019-10-11,华为AI战略透视：自建架构研发芯片为何讨厌谈转型,0
514,2019-10-10,慧科讯业WisersAnalytics让你看明白短视频平台新玩法,1
515,2019-10-10,直击|小猪短租完成近3亿美元融资云锋基金等领投,1
516,2019-10-10,微软修补数据误删漏洞重新向测试者推送新版Win10,0
517,2019-10-09,与公司价值观冲突：谷歌放弃竞标美军方百亿美元合同,1
518,2019-10-09,腾讯与英国公司合作开发系统用AI改善帕金森病治疗,1
519,2019-10-09,斗鱼App国庆悄然下架安卓系统只有极速版,0
520,2019-10-09,微软投资东南亚打车公司Grab并提供Azure云计算服务,1
521,2019-10-08,人民日报解读双创升级版意见我国成第二大双创市场,1
522,2019-10-08,董明珠不放弃格力手机与雷军的对赌胜利在望,1
523,2019-10-08,微软暂停Win10更新用户投诉称安装后文件被删除,0
524,2019-10-06,金融科技新变局：互联网机构去金融金融机构重科技,1
525,2019-10-06,阿里巴巴提交允许行政干预的区块链专利申请,1
526,2019-09-30,LG显示器公司首次裁员因业务转变及实行自动化生产,0
527,2019-09-30,马斯克为了结SEC指控付2000万美元罚款辞董事长一职,0
528,2019-09-30,联想开始复苏，未来尚缺故事,1
529,2019-09-29,云米上市CEO感谢雷军方洪波：首款净水器被雷军叫停,0
530,2019-09-29,威马汽车小目标：年底前交付1万辆明年冲刺10万辆,1
531,2019-09-29,马斯克被起诉后首发推道歉:特斯拉订单太多交付困难,0
532,2019-09-28,不再拖累队友的吃鸡神器，拯救者Y7000热血强劲,1
533,2019-09-28,301医院汪德清：血液网旨在解决中国血荒难题,1
534,2019-09-27,智能PC只是冰山一角联想全面进军智能物联,1
535,2019-09-27,LGD吕相德：OLED迎来中国时代LGD誓为护航,1
536,2019-09-27,TCL成立新公司业务含计算机软硬件、云平台设施服务,1
537,2019-09-27,直击|华兴资本包凡：上市最应该感谢伟大时代,1
538,2019-09-26,熊爹老余：体育+教育+科技，大数据告诉你人才培养密码,1
539,2019-09-26,慧科讯业AILab赋能WisersOne，驱动企业智能营销,1
540,2019-09-26,联想与NetApp成立合资公司联想凌拓明年投入运营,1
541,2019-09-26,杨元庆：联想是少数有数据、计算力和算法三要素企业,1
542,2019-09-25,传戴尔与银行讨论：计划放弃借壳上市改为IPO,1
543,2019-09-25,百年传承科技东芝与时代脚步一同前进,1
544,2019-09-21,亚马逊发布十余款Alexa设备：包括智能音箱和微波炉,1
545,2019-09-21,科大讯飞：公司向蔚来汽车提供语音技术与产品,1
546,2019-09-20,湖云相栖|易华录携手阿里云，赋能智慧交通,1
547,2019-09-20,用互联网的基因做芯片阿里的平头哥有多强？,1
548,2019-09-20,德邦快递崔维星：快递行业也要勇敢拥抱AI,1
549,2019-09-20,阿里巴巴获杭州第一张自动驾驶牌照,1
550,2019-09-20,中美独角兽比较:中国企业竞相上市美国企业保持私有,1
551,2019-09-19,刘鹤副总理视察星阵围棋深客科技CEO金涬汇报,1
552,2019-09-19,万科董事会主席郁亮：场景应用才能让技术焕发生机,1
553,2019-09-19,世界人工智能大会在沪举行中国AI领域发展如何?(图),1
554,2019-09-18,酷派唐凯飞资金充足2019发力千元以下机型目标600万,1
555,2019-09-18,火星红凭什么红？慧科讯业帮你找到营销秘诀,1
556,2019-09-18,全球知名高校校长聚首上海谈跨国人工智能合作研究,1
557,2019-09-18,联合国人工智能专家：没有哪个国家能独自避免AI风险,0
558,2019-09-17,马云、马化腾、李彦宏等出席世界人工智能大会,1
559,2019-09-17,大唐与百度战略合作推进协同式自动驾驶技术发展,1
560,2019-09-14,GFK7月报告既全画幅折桂后佳能又在C画幅微单市场再次夺魁,1
561,2019-09-13,李斌再次赴美敲钟：将蔚来的整条命交给用户,1
562,2019-09-13,华兴资本港股IPO价格区间31.8-34.8港元,1
563,2019-09-12,苹果发布会即将揭晓双卡双待新iPhone真的会来吗？,1
564,2019-09-12,AI女神离职谷歌,0
565,2019-09-12,华兴资本预期估值26-29亿美元9月27日赴港上市,1
566,2019-09-11,英伟达新显卡亮相中国但光线追踪技术普及是个问题,0
567,2019-09-11,知情人士:腾讯内部要求不许见子弹短信怕被碰瓷,0
